https://news.ycombinator.com|Hacker News|Hacker News Hacker News new |5|0.012500
https://en.wikipedia.org/wiki/Main_Page|Wikipedia, the free encyclopedia|Wikipedia, the free encyclopedia (function(){var className="client-js vector-feature-language-in-header-enabled vector-feature-language-in-main-page-header-disabled vector-feature-page-tools-pinned-disabled vector-feature-toc-pinned-clientpref-1 vector-feature-main-menu-pinned-disabled vector-feature-limited-width-clientpref-1 vector-feature-limited-width-content-disabled vector-feature-custom-font-size-clientpref-1 vector-feature-appearance-pinned-clientpref-1 vector-feature-night-mode-enabled skin-theme-clientpref-day vector-sticky-header-enabled vector-toc-not-available";var cookie=document.cookie.match(/(?:^|20|0.012500
https://news.ycombinator.com/rss|Hacker News|Hacker News https://news.ycombinator.com/ Links for the intellectually curious, ranked by readers. Show HN: I recreated 90s Mode X demoscene effects in JavaScript and Canvas https://jdfio.com/pages-output/demos/x-mode/ Tue, 17 Jun 2025 04:07:31 +0000 https://news.ycombinator.com/item?id=44295667 Comments ]]> What happens when clergy take psilocybin https://nautil.us/clergy-blown-away-by-psilocybin-1217112/ Mon, 16 Jun 2025 21:34:09 +0000 https://news.ycombinator.com/item?id=44293610 Comments ]]> How Frogger 2’s source code was recovered from a destroyed tape [video] https://www.youtube.com/watch?v=lvEO4IaEJlw Sun, 15 Jun 2025 20:50:03 +0000 https://news.ycombinator.com/item?id=44284877 Comments ]]> Show HN: Chawan TUI web browser https://chawan.net/news/chawan-0-2-0.html Mon, 16 Jun 2025 20:48:43 +0000 https://news.ycombinator.com/item?id=44293260 Comments ]]> The Humble Programmer (1972) https://www.cs.utexas.edu/~EWD/transcriptions/EWD03xx/EWD340.html Tue, 17 Jun 2025 01:25:25 +0000 https://news.ycombinator.com/item?id=44294905 Comments ]]> Defense Department signs OpenAI for $200M &#x27;frontier AI&#x27; pilot project https://www.theregister.com/2025/06/17/dod_openai_contract/ Tue, 17 Jun 2025 05:50:01 +0000 https://news.ycombinator.com/item?id=44296087 Comments ]]> WhatsApp introduces ads in its app https://www.nytimes.com/2025/06/16/technology/whatsapp-ads.html Mon, 16 Jun 2025 13:38:59 +0000 https://news.ycombinator.com/item?id=44289412 Comments ]]> Show HN: Canine – A Heroku alternative built on Kubernetes https://github.com/czhu12/canine Mon, 16 Jun 2025 18:27:59 +0000 https://news.ycombinator.com/item?id=44292103 Comments ]]> Benzene at 200 https://www.chemistryworld.com/opinion/benzene-at-200/4021504.article Mon, 16 Jun 2025 15:16:47 +0000 https://news.ycombinator.com/item?id=44290413 Comments ]]> Selfish reasons for building accessible UIs https://nolanlawson.com/2025/06/16/selfish-reasons-for-building-accessible-uis/ Tue, 17 Jun 2025 01:16:25 +0000 https://news.ycombinator.com/item?id=44294853 Comments ]]> Snorting the AGI with Claude Code https://kadekillary.work/blog/#2025-06-16-snorting-the-agi-with-claude-code Mon, 16 Jun 2025 11:01:32 +0000 https://news.ycombinator.com/item?id=44288377 Comments ]]> Photon transport through the entire adult human head https://www.spiedigitallibrary.org/journals/neurophotonics/volume-12/issue-02/025014/Photon-transport-through-the-entire-adult-human-head/10.1117/1.NPh.12.2.025014.full Fri, 13 Jun 2025 23:15:00 +0000 https://news.ycombinator.com/item?id=44273105 Comments ]]> Battle to eradicate invasive pythons in Florida achieves milestone https://phys.org/news/2025-06-eradicate-invasive-pythons-florida-stunning.html Mon, 16 Jun 2025 22:22:33 +0000 https://news.ycombinator.com/item?id=44293922 Comments ]]> The drawbridges come up: the dream of a interconnected context ecosystem is over https://www.dbreunig.com/2025/06/16/drawbridges-go-up.html Tue, 17 Jun 2025 00:13:00 +0000 https://news.ycombinator.com/item?id=44294526 Comments ]]> Show HN: Nexus.js - Fabric.js for 3D https://punk.cam/lab/nexus Mon, 16 Jun 2025 20:33:45 +0000 https://news.ycombinator.com/item?id=44293147 Comments ]]> Iron nitride permanent magnets made with DIY ball mill [video] https://www.youtube.com/watch?v=M6XIgdS1rzs Sun, 15 Jun 2025 19:51:42 +0000 https://news.ycombinator.com/item?id=44284569 Comments ]]> ZX Spectrum graphics magic https://zxonline.net/zx-spectrum-graphics-magic-the-basics-every-spectrum-fan-should-know/ Sun, 15 Jun 2025 10:22:34 +0000 https://news.ycombinator.com/item?id=44281540 Comments ]]> Generative AI coding tools and agents do not work for me https://blog.miguelgrinberg.com/post/why-generative-ai-coding-tools-and-agents-do-not-work-for-me Tue, 17 Jun 2025 00:33:45 +0000 https://news.ycombinator.com/item?id=44294633 Comments ]]> Dull Men’s Club https://www.theguardian.com/society/2025/jun/09/meet-the-members-of-the-dull-mens-club-some-of-them-would-bore-the-ears-off-you Mon, 16 Jun 2025 18:07:37 +0000 https://news.ycombinator.com/item?id=44291892 Comments ]]> Natural rubber with high resistance to crack growth https://www.nature.com/articles/s41893-025-01559-z.epdf?sharing_token=SST16F7yBaUkRDb702ZphtRgN0jAjWel9jnR3ZoTv0P9y52VPdTYScQoHBinE3JzdSvQ1aN3fhS4SSECYXRnvZ77nkrWJA2412S2E-26Il-ncine3ET1t1GzNaX2Oo2cK9GYzFNCrKSRycPCrQKJZ8QvfBeSTNR5d12_ZHLvyYkt26oAnSVTBuopgCE4tHIVPnWtjLZS3OhBz1H2OhtXQMmNFMhf-2lYu5vkTl596uaKjxxqTFBbSZj1phjSIDRELkwyRfUsM77Gu7S0VF_fPvJZAYxvV_2Hduld7MbfF1M4RO8vHe5OtCz383c2iHBjxkZ4gU59FErIjNBnLDPDT79Jaj04hbpqLWqUoVxoYCs%3D Fri, 13 Jun 2025 13:28:45 +0000 https://news.ycombinator.com/item?id=44268345 Comments ]]> Nanonets-OCR-s – OCR model that transforms documents into structured markdown https://huggingface.co/nanonets/Nanonets-OCR-s Mon, 16 Jun 2025 06:14:56 +0000 https://news.ycombinator.com/item?id=44287043 Comments ]]> OpenAI wins $200M U.S. defense contract https://www.cnbc.com/2025/06/16/openai-wins-200-million-us-defense-contract.html Mon, 16 Jun 2025 22:31:58 +0000 https://news.ycombinator.com/item?id=44293988 Comments ]]> Show HN: Zeekstd – Rust Implementation of the ZSTD Seekable Format https://github.com/rorosen/zeekstd Sun, 15 Jun 2025 20:49:18 +0000 https://news.ycombinator.com/item?id=44284871 Comments ]]> Blaze (YC S24) Is Hiring https://www.ycombinator.com/companies/blaze-2/jobs/dzNmNuw-junior-software-engineer Mon, 16 Jun 2025 21:00:47 +0000 https://news.ycombinator.com/item?id=44293358 Comments ]]> OpenTelemetry for Go: Measuring overhead costs https://coroot.com/blog/opentelemetry-for-go-measuring-the-overhead/ Mon, 16 Jun 2025 15:09:17 +0000 https://news.ycombinator.com/item?id=44290331 Comments ]]> Open-Source RISC-V: Energy Efficiency of Superscalar, Out-of-Order Execution https://arxiv.org/abs/2505.24363 Mon, 16 Jun 2025 16:46:55 +0000 https://news.ycombinator.com/item?id=44291204 Comments ]]> Working on databases from prison https://turso.tech/blog/working-on-databases-from-prison Mon, 16 Jun 2025 12:32:02 +0000 https://news.ycombinator.com/item?id=44288937 Comments ]]> Breaking Quadratic Barriers: A Non-Attention LLM for Ultra-Long Context Horizons https://arxiv.org/abs/2506.01963 Mon, 16 Jun 2025 19:19:57 +0000 https://news.ycombinator.com/item?id=44292601 Comments ]]> Retrobootstrapping Rust for some reason https://graydon2.dreamwidth.org/317484.html Mon, 16 Jun 2025 20:19:44 +0000 https://news.ycombinator.com/item?id=44293044 Comments ]]> Privacy implications of browsers’ (mis)implementations of Widevine EME (2023) https://hal.science/hal-04179324v1/document Mon, 16 Jun 2025 22:06:58 +0000 https://news.ycombinator.com/item?id=44293837 Comments ]]>|541|0.012500
https://news.ycombinator.com/news|Hacker News|Hacker News Hacker News new |5|0.012500
https://news.ycombinator.com/newest|New Links | Hacker News|2|0.012500
https://news.ycombinator.com/newcomments|New Comments | Hacker News|2|0.012500
https://news.ycombinator.com/ask|Ask | Hacker News|2|0.012500
https://jdfio.com/pages-output/demos/x-mode/|90s VGA Demoscene|90s VGA Demoscene body { font-family: 'Press Start 2P', cursive; touch-action: manipulation; /* Prevent double-tap zoom on mobile */ height: 98vh; } canvas { image-rendering: -moz-crisp-edges; image-rendering: -webkit-crisp-edges; image-rendering: crisp-edges; image-rendering: pixelated; width: 100%; height: 100%; object-fit: contain; } .demo-button { transition: all 0.1s ease-in-out; border-bottom-width: 4px; } .demo-button:active { transform: translateY(2px); border-bottom-width: 2px; } .demo-button.active { background-color: #f59e0b; border-color: #b45309; color: #fff; } .gradient-text { -webkit-background-clip: text; background-clip: text; color: transparent; } .bigfoot-logo { background-image: linear-gradient(to bottom, #1687b1 18%, #e2e2e2, #a46e2c, #fcee6c); } .author-text { background-image: linear-gradient(120deg, #f72585, #7209b7, #3a0ca3, #f48c06); } .author-pop::after { content: attr(data-text); position: absolute; left: 0; top: 0; z-index: -1; -webkit-background-clip: text; background-clip: text; color: transparent; /* Apply the same gradient */ background-image: linear-gradient(120deg, #f72585, #7209b7, #3a0ca3, #f48c06); /* The glow effect */ filter: blur(5px) brightness(1.6); opacity: 0.8; transition: 0.5s } .author-pop:hover::after { content: attr(data-text); position: absolute; left: 0; top: 0; z-index: -1; -webkit-background-clip: text; background-clip: text; color: transparent; /* Apply the same gradient */ background-image: linear-gradient(120deg, #f72585, #7209b7, #3a0ca3, #f48c06); /* The glow effect */ filter: blur(7px) brightness(3.5); opacity: 0.95; transition: 0.5s } .beveled-border { padding: 5px; background-image: linear-gradient(45deg, #33373a, #a5b1b6, #33373a); } .sr-only { position: absolute; width: 1px; height: 1px; padding: 0; margin: -1px; overflow: hidden; clip: rect(0, 0, 0, 0); white-space: nowrap; border-width: 0; } MODE-X (opens in new tab) VGA (opens in new tab) DEMOSCENES (opens in new tab) Simulated in JavaScript by Justin Greisiger Frost Your browser does not support the HTML5 canvas element, or JavaScript is disabled. This experience relies on canvas for visual demonstrations. Use keys 0-9 or click buttons to switch demos. Copyright &copy; 2021-2025 Justin Greisiger Frost|271|0.012500
https://news.ycombinator.com/news.css?kc7ZUPIx10J1yMolRDy2||body { font-family:Verdana, Geneva, sans-serif; font-size:10pt; color:#828282; } td { font-family:Verdana, Geneva, sans-serif; font-size:10pt; color:#828282; } .admin td { font-family:Verdana, Geneva, sans-serif; font-size:8.5pt; color:#000000; } .subtext td { font-family:Verdana, Geneva, sans-serif; font-size: 7pt; color:#828282; } input { font-family:monospace; font-size:10pt; } input[type='submit'] { font-family:Verdana, Geneva, sans-serif; } textarea { font-family:monospace; font-size:10pt; resize:both; } a:link { color:#000000; text-decoration:none; } a:visited { color:#828282; text-decoration:none; } .default { font-family:Verdana, Geneva, sans-serif; font-size: 10pt; color:#828282; } .admin { font-family:Verdana, Geneva, sans-serif; font-size:8.5pt; color:#000000; } .title { font-family:Verdana, Geneva, sans-serif; font-size: 10pt; color:#828282; overflow:hidden; } .subtext { font-family:Verdana, Geneva, sans-serif; font-size: 7pt; color:#828282; } .yclinks { font-family:Verdana, Geneva, sans-serif; font-size: 8pt; color:#828282; } .pagetop { font-family:Verdana, Geneva, sans-serif; font-size: 10pt; color:#222222; line-height:12px; } .comhead { font-family:Verdana, Geneva, sans-serif; font-size: 8pt; color:#828282; } .comment { font-family:Verdana, Geneva, sans-serif; font-size: 9pt; } .hnname { margin-left:1px; margin-right: 5px; } #hnmain { min-width: 796px; } .title a { word-break: break-word; } .comment a:link, .comment a:visited { text-decoration: underline; } .noshow { display: none; } .nosee { visibility: hidden; pointer-events: none; cursor: default } .c00, .c00 a:link { color:#000000; } .c5a, .c5a a:link, .c5a a:visited { color:#5a5a5a; } .c73, .c73 a:link, .c73 a:visited { color:#737373; } .c82, .c82 a:link, .c82 a:visited { color:#828282; } .c88, .c88 a:link, .c88 a:visited { color:#888888; } .c9c, .c9c a:link, .c9c a:visited { color:#9c9c9c; } .cae, .cae a:link, .cae a:visited { color:#aeaeae; } .cbe, .cbe a:link, .cbe a:visited { color:#bebebe; } .cce, .cce a:link, .cce a:visited { color:#cecece; } .cdd, .cdd a:link, .cdd a:visited { color:#dddddd; } .ca2 { color:#a30000; } .pagetop a:visited { color:#000000;} .topsel a:link, .topsel a:visited { color:#ffffff; } .subtext a:link, .subtext a:visited { color:#828282; } .subtext a:hover { text-decoration:underline; } .comhead a:link, .subtext a:visited { color:#828282; } .comhead a:hover { text-decoration:underline; } .hnmore a:link, a:visited { color:#828282; } .hnmore { text-decoration:underline; } .default p { margin-top: 8px; margin-bottom: 0px; } .pagebreak {page-break-before:always} pre { overflow: auto; padding: 2px; white-space: pre-wrap; overflow-wrap:anywhere; } pre:hover { overflow:auto } .votearrow { width: 10px; height: 10px; border: 0px; margin: 3px 2px 6px; background: url("triangle.svg"), linear-gradient(transparent, transparent) no-repeat; background-size: 10px; } .votelinks.nosee div.votearrow.rotate180 { display: none; } table.padtab td { padding:0px 10px } @media only screen and (-webkit-min-device-pixel-ratio: 2), only screen and (min-device-pixel-ratio: 2) { .votearrow { background-size: 10px; background-image: url("triangle.svg"), linear-gradient(transparent, transparent); } } .rotate180 { -webkit-transform: rotate(180deg); /* Chrome and other webkit browsers */ -moz-transform: rotate(180deg); /* FF */ -o-transform: rotate(180deg); /* Opera */ -ms-transform: rotate(180deg); /* IE9 */ transform: rotate(180deg); /* W3C complaint browsers */ /* IE8 and below */ -ms-filter: "progid:DXImageTransform.Microsoft.Matrix(M11=-1, M12=0, M21=0, M22=-1, DX=0, DY=0, SizingMethod='auto expand')"; } /* mobile device */ @media only screen and (min-width : 300px) and (max-width : 750px) { #hnmain { width: 100%; min-width: 0; } body { padding: 0; margin: 0; width: 100%; } td { height: inherit !important; } .title, .comment { font-size: inherit; } span.pagetop { display: block; margin: 3px 5px; font-size: 12px; line-height: normal } span.pagetop b { display: block; font-size: 15px; } table.comment-tree .comment a { display: inline-block; max-width: 200px; overflow: hidden; white-space: nowrap; text-overflow: ellipsis; vertical-align:top; } img[src='s.gif'][width='40'] { width: 12px; } img[src='s.gif'][width='80'] { width: 24px; } img[src='s.gif'][width='120'] { width: 36px; } img[src='s.gif'][width='160'] { width: 48px; } img[src='s.gif'][width='200'] { width: 60px; } img[src='s.gif'][width='240'] { width: 72px; } img[src='s.gif'][width='280'] { width: 84px; } img[src='s.gif'][width='320'] { width: 96px; } img[src='s.gif'][width='360'] { width: 108px; } img[src='s.gif'][width='400'] { width: 120px; } img[src='s.gif'][width='440'] { width: 132px; } img[src='s.gif'][width='480'] { width: 144px; } img[src='s.gif'][width='520'] { width: 156px; } img[src='s.gif'][width='560'] { width: 168px; } img[src='s.gif'][width='600'] { width: 180px; } img[src='s.gif'][width='640'] { width: 192px; } img[src='s.gif'][width='680'] { width: 204px; } img[src='s.gif'][width='720'] { width: 216px; } img[src='s.gif'][width='760'] { width: 228px; } img[src='s.gif'][width='800'] { width: 240px; } img[src='s.gif'][width='840'] { width: 252px; } .title { font-size: 11pt; line-height: 14pt; } .subtext { font-size: 9pt; } .votearrow { transform: scale(1.3,1.3); margin-right: 6px; } .votearrow.rotate180 { -webkit-transform: rotate(180deg) scale(1.3,1.3); /* Chrome and other webkit browsers */ -moz-transform: rotate(180deg) scale(1.3,1.3); /* FF */ -o-transform: rotate(180deg) scale(1.3,1.3); /* Opera */ -ms-transform: rotate(180deg) scale(1.3,1.3); /* IE9 */ transform: rotate(180deg) scale(1.3,1.3); /* W3C complaint browsers */ } .votelinks { min-width: 18px; } .votelinks a { display: block; margin-bottom: 9px; } input[type='text'], input[type='number'], textarea { font-size: 16px; width: 90%; } } .comment { max-width: 1215px; overflow-wrap:anywhere; } @media only screen and (min-width : 300px) and (max-width : 389px) { .comment { max-width: 270px; overflow: hidden } } @media only screen and (min-width : 390px) and (max-width : 509px) { .comment { max-width: 350px; overflow: hidden } } @media only screen and (min-width : 510px) and (max-width : 599px) { .comment { max-width: 460px; overflow: hidden } } @media only screen and (min-width : 600px) and (max-width : 689px) { .comment { max-width: 540px; overflow: hidden } } @media only screen and (min-width : 690px) and (max-width : 809px) { .comment { max-width: 620px; overflow: hidden } } @media only screen and (min-width : 810px) and (max-width : 899px) { .comment { max-width: 730px; overflow: hidden } } @media only screen and (min-width : 900px) and (max-width : 1079px) { .comment { max-width: 810px; overflow: hidden } } @media only screen and (min-width : 1080px) and (max-width : 1169px) { .comment { max-width: 970px; overflow: hidden } } @media only screen and (min-width : 1170px) and (max-width : 1259px) { .comment { max-width: 1050px; overflow: hidden } } @media only screen and (min-width : 1260px) and (max-width : 1349px) { .comment { max-width: 1130px; overflow: hidden } }|898|0.012500
https://news.ycombinator.com/y18.svg|||0|0.012500
